6045508868219834880 245.90397               -26.23658           16.956   
6045503881752459008 245.89829               -26.32188           18.401   
6045517183282762624 245.98631               -26.06329           17.087   
6045505496660301568 245.98813               -26.26166           17.728   
6045503572514800000 245.87028               -26.32756           19.406   
6045505638405570304 245.94244               -26.27157           19.318   
6045513816022600704 246.21459               -26.10552           18.272   
6045503778673266304 245.95442               -26.31255           19.540   
6045503611185970304 245.90898               -26.34923           17.186   
6045507596909516160 245.81149               -26.29346           19.170   
6045503778673266432 245.95229               -26.31256           17.956   
6045503370661544960 245.85592               -26.36020           19.693   
6045503301948324736 245.89685               -26.35711           18.286   
6045503572514819968 245.87427               -26.32014           18.686   
6045503611185969408 245.90936               -26.35073           17.358   
6045505019935242880 246.03037               -26.27452           18.264   
6045503611185969536 245.91379               -26.34762           18.079   
6045504706386185344 246.05122               -26.31672           18.737   
6045503782984660608 245.95198               -26.32391           18.916   
6045508623396498688 245.91134               -26.26172           17.920   
6045503782984659968 245.95369               -26.32419           16.311   
6045504294069307776 246.02917               -26.32317           18.149   
6045503950471940992 245.87871               -26.32064           19.004   
6045504676337856768 246.00671               -26.29186           17.832   
6045509070073203456 245.92134               -26.20003           18.461   
6045503267588584320 245.88528               -26.36704           16.639   
6045503645545706240 245.93351               -26.33705           16.561   
6045505019935240320 246.03121               -26.27668           13.108   
6045505363526386688 245.95687               -26.28754           19.455   
6045504465868015488 245.98809               -26.31870           18.580   
6045503645545713280 245.92819               -26.33271           18.076   
6045504362788778240 246.01450               -26.32655           16.843   
6045503370661541120 245.85823               -26.36043           19.480   
6045504362788798464 246.00757               -26.31900           18.938   
6045506733615798400 245.80447               -26.30556           18.146   
6045513605559193216 246.23180               -26.11759           17.954   
6045503473740759040 245.87832               -26.34675           19.738   
6045503782984665984 245.94628               -26.32299           17.191   
6045503331996523776 245.85136               -26.36377           19.649   
6045505947641920128 246.02898               -26.25320           19.425   
6045511651358512512 246.10117               -26.19455           17.914   
6045505054294984448 246.01787               -26.27946           14.980   
6045512128089921152 246.02555               -26.19606           18.522   
6045504779417053824 246.03507               -26.29596           15.977   
6045505054294982912 246.02541               -26.27590           16.749   
6045503301948325888 245.90031               -26.35388           16.667   
6045503714258919808 245.91251               -26.33054           19.691   
6045503645545709696 245.92462               -26.33868           15.969   
6045506561812058880 245.83827               -26.32054           18.287   
6045506424373077120 245.81972               -26.33170           18.866   
6045503267588595200 245.87554               -26.36019           18.564   
6045504401459918848 246.03063               -26.31327           16.727   
6045508039280968576 245.83877               -26.25045           17.649   
6045506634843006848 245.80733               -26.33353           18.029   
6045506428684561792 245.82398               -26.34252           17.639   
6045504637666768896 245.99270               -26.29470           18.449   
6045506909720898688 245.88134               -26.30706           17.304   
6045506394324820864 245.83827               -26.33573           18.046   
6045505256142044160 245.95660               -26.30902           17.915   
6045503267582270336 245.88581               -26.36898           19.646   
6045505638410577280 245.94691               -26.26751           17.565   
6045506359965293824 245.82414               -26.35212           17.171   
6045506974128976640 245.86561               -26.29808           18.791   
6045504229654852608 245.99492               -26.34440           17.561   
6045504087910932864 245.90770               -26.30523           18.111   
6045504126582088448 245.91778               -26.28629           18.048   
6045505638410576384 245.94299               -26.27100           17.399   
6045511028578189312 246.07162               -26.25375           18.818   
6045504190990048512 246.02370               -26.33964           18.423   
6045506600483269120 245.84766               -26.30754           16.748   
6045504504532849024 245.97127               -26.31733           18.321   
6045508558982117248 245.92600               -26.26821           19.826   
6045507008488733440 245.86642               -26.29017           18.562   
6045506463044303360 245.83141               -26.33422           18.644   
6045506256885874304 246.02508               -26.21246           16.493   
6045506497404041344 245.84874               -26.32377           17.311   
6045505947648202880 246.02730               -26.24626           17.905   
6045506463044304384 245.83635               -26.33019           17.533   
6045504195295102080 246.00924               -26.34079           18.414   
6045511926242701568 246.02965               -26.21370           17.028   
6045506944080641152 245.88578               -26.29964           16.612   
6045503851704162176 245.93487               -26.30442           15.946   
6045506497404039808 245.85001               -26.32527           16.051   
6045504195301469568 246.01349               -26.34372           18.194   
6045510959858738560 246.10868               -26.23940           19.393   
6045503675593969024 245.90245               -26.34340           18.074   
6045506497404041088 245.85031               -26.32303           17.392   
6045506531763779328 245.85891               -26.31773           17.243   
6045503748625163648 245.93976               -26.32585           18.018   
6045507420805688832 245.88001               -26.24351           18.362   
6045506080775891584 245.97951               -26.24150           19.672   
6045504160941733248 245.99850               -26.35065           16.219   
6045511410846820736 246.13432               -26.20269           15.079   
6045506428684569472 245.81387               -26.34016           16.503   
6045503817344647040 245.93157               -26.31361           16.085   
6045506531763783680 245.85841               -26.31290           17.299   
6045512475998519808 246.08538               -26.17319           19.719   
6045506909720907520 245.87512               -26.30088           17.532   
6045503817344644352 245.93568               -26.31814           13.929   
6045505638410586496 245.93676               -26.26394           17.189   
6045504160941729408 246.00218               -26.35184           16.641   
6045506463044308480 245.82440               -26.33283           17.694   
6045503370668047232 245.86129               -26.36158           17.239   
6045503267582277760 245.88972               -26.36358           19.610   
6045508077952061184 245.81456               -26.25415           18.716   
6045503473747262208 245.88110               -26.34937           18.395   
6045503606874487936 245.92028               -26.34507           18.607   
6045507047159860352 245.89630               -26.28862           18.141   
6045508558982127104 245.92004               -26.26519           19.188   
6045504195295105408 246.01039               -26.33947           19.481   
6045503782978353408 245.95229               -26.32455           17.304   
6045506531763781760 245.86488               -26.31137           18.863   
6045506939769246208 245.88859               -26.29445           18.604   
6045506634836778752 245.80611               -26.33589           19.313   
6045506355653555072 245.83311               -26.34771           17.615   
6045506566123521792 245.84756               -26.31986           17.027   
6045504401459922176 246.02752               -26.31158           19.337   
6045504053551207680 245.93705               -26.29933           18.353   
6045506600477039232 245.85312               -26.30704           18.502   
6045503366356263296 245.85784               -26.36321           18.802   
6045506463044311808 245.82766               -26.32682           17.905   
6045504676331549568 246.00588               -26.29146           19.720   
6045507489525060864 245.79911               -26.29608           18.167   
6045504298380686592 246.02540               -26.33389           17.685   
6045505324861549568 245.94864               -26.29026           19.013   
6045506355660162176 245.82968               -26.34658           19.014   
6045506634843004160 245.80801               -26.33863           17.675   
6045504298380686208 246.02501               -26.33450           15.876   
6045506566123524992 245.84633               -26.31758           16.517   
6045504160941732480 246.00006               -26.35025           18.205   
6045506463038082176 245.82758               -26.32711           19.173   
6045511685724736768 246.11243               -26.18723           17.566   
6045503744322795776 245.94922               -26.32733           18.154   
6045506909720907904 245.86756               -26.30532           17.521   
6045512166760880640 246.03722               -26.19688           17.006   
6045507047159862784 245.89853               -26.28443           16.522   
6045508760835493760 245.92892               -26.23910           17.738   
6045503405027787008 245.84002               -26.36725           16.857   
6045503503796361600 245.89035               -26.34312           19.741   
6045506355653559936 245.83495               -26.34668           18.823   
6045506978440391296 245.85838               -26.30074           16.829   
6045506566117291264 245.84707               -26.31797           18.669   
6045505672770526592 245.96414               -26.26431           15.725   
6045507970561495552 245.78540               -26.24962           18.610   
6045505737185390976 245.95336               -26.25255           18.266   
6045507970561508864 245.78294               -26.24329           18.034   
6045506939769256320 245.88374               -26.28989           18.949   
6045503782978362368 245.94586               -26.32370           18.702   
6045507115879345152 245.89348               -26.27874           18.083   
6045512025010704896 246.08854               -26.19472           19.414   
6045510375743338880 245.94520               -26.14855           18.636   
6045503405027560960 245.84532               -26.36354           18.282   
6045506600483266816 245.84664               -26.31109           17.508   
6045506359965291008 245.83039               -26.35811           16.532   
6045503675594742400 245.90967               -26.34600           19.682   
6045503267582285568 245.88179               -26.36407           18.829   
6045503641234232320 245.92342               -26.34220           19.518   
6045507012800128384 245.87424               -26.29232           19.596   
6045508142360183552 245.85353               -26.25015           17.941   
6045506669202749440 245.82474               -26.31682           17.636   
6045506806641704832 245.84105               -26.30289           16.995   
6045507115879350016 245.88312               -26.27693           17.388   
6045506772281966080 245.83580               -26.30685           18.133   
6045506458732809600 245.83111               -26.33533           19.060   
6045506772281965952 245.83276               -26.30874           17.317   
6045506149495378432 245.97567               -26.23766           18.794   
6045504229661226880 245.98629               -26.34093           17.628   
6045509688557542784 245.88512               -26.21775           18.025   
6045506978440392960 245.85742               -26.29910           18.078   
6045506188166412160 245.98038               -26.22001           16.962   
6045503538155022592 245.85783               -26.34197           19.746   
6045508971305240960 245.91429               -26.22515           18.740   
6045503748618626688 245.93216               -26.33068           19.397   
6045506772281964288 245.83734               -26.30915           17.183   
6045506978440394240 245.85613               -26.29816           16.859   
6045507386445936128 245.86219               -26.25145           18.943   
6045506871049783040 245.83452               -26.28964           19.490   
6045506325605364480 246.01190               -26.20255           19.123   
6045504641971824128 245.98617               -26.29728           18.540   
6045507115873126016 245.88419               -26.28169           19.133   
6045503679899148800 245.90626               -26.34759           18.845   
6045508627707840896 245.90711               -26.25776           17.686   
6045506325605371008 246.00424               -26.19651           17.356   
6045513850388261376 246.19572               -26.10850           15.894   
6045503611179658368 245.91159               -26.35089           19.768   
6045503641234236032 245.93490               -26.34076           18.985   
6045510410103079680 245.93256               -26.14719           18.001   
6045504672026526208 246.01294               -26.28621           18.173   
6045508696427510144 245.94705               -26.24916           16.620   
6045507425117012736 245.87438               -26.25328           19.490   
6045507042848479488 245.89515               -26.28623           19.066   
6045509314902622336 245.97633               -26.19132           17.547   
6045508726475760768 245.95836               -26.23558           17.215   
6045508726475761536 245.95198               -26.23577           18.934   
6045507150239092096 245.88958               -26.26757           18.821   
6045506012056429184 246.01446               -26.23463           18.801   
6045507493836490624 245.80256               -26.29567           17.231   
6045506772281966720 245.82831               -26.31074           19.146   
6045506428684775680 245.81585               -26.33678           18.753   
6045507631275448832 245.81830               -26.27519           19.603   
6045505535331354752 245.93002               -26.28793           16.326   
6045506669202752896 245.81085               -26.31891           18.566   
6045509040024722048 245.90395               -26.22165           18.213   
6045507528196234880 245.77901               -26.29785           18.798   
6045512750876448384 246.06045               -26.15622           16.379   
6045512884004249984 246.07960               -26.13849           19.376   
6045506871049786368 245.82867               -26.28890           18.425   
6045508799506536448 245.94879               -26.22548           17.783   
6045503503795286016 245.87895               -26.34063           18.884   
6045508627701622912 245.91045               -26.25657           19.264   
6045515804582848512 246.04579               -26.11888           19.497   
6045505359221304832 245.96428               -26.28336           18.440   
6045507322037788160 245.87280               -26.27060           17.994   
6045512338559587072 246.03343               -26.17464           17.791   
6045507287678062848 245.85296               -26.25776           12.783   
6045508902585767808 245.88836               -26.23290           17.584   
6045506424373054976 245.80930               -26.33977           19.762   
6045507631275447680 245.81659               -26.27807           17.704   
6045507218958569472 245.86423               -26.28198           19.279   
6045508627707843072 245.90341               -26.25602           17.057   
6045507322037786368 245.88317               -26.26669           18.901   
6045506737922234240 245.80765               -26.31357           17.449   
6045507081519808512 245.90057               -26.27256           17.816   
6045503989143124480 245.90641               -26.30845           19.352   
6045503920417380736 245.90886               -26.31327           18.288   
6045503606874467840 245.92426               -26.35075           18.635   
6045507253318314880 245.84731               -26.28085           17.547   
6045515156058137216 246.01131               -26.18331           19.264   
6045508662067587072 245.92028               -26.23753           17.579   
6045509177463663360 245.94768               -26.21851           17.866   
6045503301942034816 245.89768               -26.34844           19.070   
6045504264014608384 246.00408               -26.33033           19.450   
6045508799506541056 245.94271               -26.22308           16.960   
6045504160941737984 246.00294               -26.34248           16.316   
6045506875361193856 245.83717               -26.28488           18.107   
6045503370661518848 245.86093               -26.36736           19.544   
6045506841001454976 245.81953               -26.29615           16.944   
6045513021443142784 246.16433               -26.17743           18.213   
6045507493836493696 245.79340               -26.29328           16.913   
6045503503795297152 245.88769               -26.33710           18.851   
6045508043592312576 245.84538               -26.25172           18.607   
6045507077208226944 245.90410               -26.28268           17.933   
6045505363532655488 245.95482               -26.28447           16.941   
6045503881752418304 245.89730               -26.33771           18.563   
6045507730043253248 245.77348               -26.28681           18.764   
6045514331424611584 246.10955               -26.11641           16.845   
6045509040024724992 245.90725               -26.21343           17.669   
6045506806641714816 245.84108               -26.28788           12.444   
6045503920423644288 245.90827               -26.31266           17.319   
6045507867482257280 245.78417               -26.26165           17.653   
6045504465868019328 246.00256               -26.31655           19.371   
6045505947641942400 246.02545               -26.24241           18.046   
6045503301948333312 245.90071               -26.34511           16.411   
6045505226093680640 246.05632               -26.24913           15.199   
6045504882489918080 246.08368               -26.27214           19.003   
6045505294813157632 245.97128               -26.30208           18.326   
6045510242615588608 245.92356               -26.17134           17.285   
6045503301948332416 245.89712               -26.34806           16.485   
6045504779417047296 246.03732               -26.30099           19.254   
6045505427940803840 245.99152               -26.27284           18.526   
6045503267588593280 245.88227               -26.35830           17.444   
6045514056540776960 246.14273               -26.14082           19.563   
6045505226093680000 246.04932               -26.25485           18.288   
6045511032889466624 246.07180               -26.23773           17.565   
6045506767970514816 245.82207               -26.31086           19.065   
6045504397148564224 246.03186               -26.30804           18.696   
6045506733610773504 245.80361               -26.31282           19.107   
6045503813032995328 245.92156               -26.31957           15.142   
6045504706386192640 246.04775               -26.31401           18.511   
6045503679905453184 245.90695               -26.34402           13.584   
6045503813032995456 245.92188               -26.31752           16.616   
6045511170328419328 246.08758               -26.22886           16.200   
6045503336308069632 245.85924               -26.37335           16.467   
6045505397892372224 245.99031               -26.29089           19.035   
6045505294813155456 245.97228               -26.30502           17.019   
6045509864658465152 245.88073               -26.19953           16.811   
6045509997786147328 245.83479               -26.19733           18.949   
6045506664891293696 245.82377               -26.31354           18.863   
6045505260453417472 245.96204               -26.31127           16.037   
6045503679905452288 245.91710               -26.33931           17.090   
6045512196809401216 246.02428               -26.19430           18.900   
6045503714265198080 245.92243               -26.32616           16.113   
6045503641234264960 245.93033               -26.33135           18.160   
6045505226093686528 246.04417               -26.25006           18.405   
6045504190990063232 246.01961               -26.33487           17.895   
6045503370667813376 245.86747               -26.36186           17.611   
6045504568947261184 246.00589               -26.30669           18.411   
6045503336308391808 245.85301               -26.36898           17.909   
6045505397892376832 245.99159               -26.28480           16.399   
6045509138792651776 245.97548               -26.21619           19.221   
6045503301948336256 245.88696               -26.34996           19.249   
6045503301948336128 245.89052               -26.34793           18.205   
6045505260453423872 245.95596               -26.30583           18.670   
6045505260453422208 245.95335               -26.31004           17.514   
6045508520317396096 245.82535               -26.19828           18.739   
6045503813033000064 245.92289               -26.31514           19.087   
6045503301948335872 245.89014               -26.34856           17.546   
6045506733610775424 245.81114               -26.31174           19.140   
6045505805897940608 245.99909               -26.26472           19.411   
6045503679905457536 245.90097               -26.34211           18.628   
6045505054294991104 246.01012               -26.27542           17.723   
6045503782984672000 245.94563               -26.31514           16.281   
6045513816028605568 246.21315               -26.11880           15.342   
6045508176719949568 245.86463               -26.23571           19.224   
6045503370667810816 245.87185               -26.36201           18.372   
6045503679905456256 245.91325               -26.33592           13.023   
6045506699251037568 245.79514               -26.31202           18.436   
6045509516750683392 245.95874               -26.18243           19.652   
6045505329172903936 245.95257               -26.30461           17.296   
6045503714265200896 245.91244               -26.32928           17.237   
6045505810209241984 246.00523               -26.26981           16.779   
6045516904093704320 246.00502               -26.08537           18.137   
6045503679905778048 245.90766               -26.33267           17.705   
6045505294813165440 245.97006               -26.29382           13.151   
6045503469435496320 245.87384               -26.35840           18.108   
6045503473747030016 245.88330               -26.35008           19.603   
6045505260453425920 245.95572               -26.30407           17.885   
6045510238304338560 245.92711               -26.18058           18.167   
6045505397892386432 245.98196               -26.27882           15.979   
6045514739430190592 246.19811               -26.07715           19.334   
6045503473747037440 245.87283               -26.34774           18.647   
6045509104439805696 245.96394               -26.21952           19.258   
6045505604044594944 245.93303               -26.27584           18.362   
6045509997786153728 245.83732               -26.19341           18.591   
6045503370667821440 245.85719               -26.35853           15.994   
6045507974866717184 245.79184               -26.25029           19.156   
6045503473747035776 245.87262               -26.34963           18.902   
6045515151746911616 246.00899               -26.18749           19.055   
6045503714265204480 245.91741               -26.32174           17.735   
6045503336308081792 245.84375               -26.36840           16.961   
6045505256142034048 245.96171               -26.30534           18.147   
6045507734354673664 245.76743               -26.28857           19.475   
6045503297636808320 245.89557               -26.35626           18.175   
6045503473747035008 245.87827               -26.34737           17.571   
6045503817338139520 245.92203               -26.32117           19.294   
6045504264020963072 246.00591               -26.33128           17.575   
6045509516749837184 245.96029               -26.17984           16.049   
6045506394318557184 245.84873               -26.33982           19.426   
6045503473747041408 245.87365               -26.34047           17.448   
6045503572514793344 245.87571               -26.33042           18.000   
6045504190999472768 246.00896               -26.33808           19.334   
6045504603307011072 246.01688               -26.30229           15.771   
6045510238304343680 245.93041               -26.17740           17.894   
6045507287678054400 245.85631               -26.27277           17.171   
6045507734354670976 245.76716               -26.29378           18.786   
6045503439387302144 245.85720               -26.35213           17.500   
6045504019191458048 245.91313               -26.30428           19.058   
6045505500971603200 245.98288               -26.27492           17.143   
6045503405027562624 245.84492               -26.36141           17.919   
6045509825987467008 245.90616               -26.18856           17.901   
6045504156630272768 246.01461               -26.35154           18.001   
6045503508106777472 245.88335               -26.33768           19.413   
6045503473747038336 245.86879               -26.34788           18.323   
6045509486701330048 245.93340               -26.18561           17.599   
6045504019191456256 245.90859               -26.30668           18.767   
6045507425117202688 245.87842               -26.24895           18.946   
6045505466611864064 245.97790               -26.27915           16.706   
6045505844568986240 246.02165               -26.25159           17.528   
6045505810209248000 246.00744               -26.26040           17.021   
6045505874617437056 245.98605               -26.25422           18.279   
6045506596171834752 245.84963               -26.30593           19.426   
6045504190990062336 246.01296               -26.33518           19.462   
6045505363532655616 245.96130               -26.28007           17.521   
6045503576826261376 245.87005               -26.33418           18.335   
6045508455903065216 245.83740               -26.21273           19.428   
6045506183855134208 245.99082               -26.22755           19.050   
6045503920423644544 245.89691               -26.31818           19.033   
6045509692859758720 245.88390               -26.21853           17.740   
6045506183862110592 245.97663               -26.22452           19.350   
6045505840257696640 246.01225               -26.25541           17.319   
6045503439387305088 245.85244               -26.35030           18.502   
6045503439387304960 245.85806               -26.34696           17.321   
6045503405027566464 245.84251               -26.35710           16.500   
6045505329172914816 245.94615               -26.29281           16.835   
6045510066505645184 245.87924               -26.18398           18.890   
6045505500971613312 245.97645               -26.26416           17.900   
6045506634843210880 245.80789               -26.32581           16.970   
6045503366356292480 245.86430               -26.35407           18.786   
6045511891882948352 246.06555               -26.21047           17.968   
6045511750132825984 246.15083               -26.17596           18.207   
6045504057862601984 245.92895               -26.29370           16.693   
6045518484641701888 246.05993               -26.04914           18.468   
6045505878928736128 245.98899               -26.25518           18.847   
6045507047153617280 245.89505               -26.29439           16.524   
6045505569691089280 245.95223               -26.28005           16.840   
6045503576826264320 245.87098               -26.33016           19.423   
6045505290501787520 245.96676               -26.29914           19.208   
6045504023502862336 245.91684               -26.30247           17.701   
6045505535331351168 245.93538               -26.29023           17.359   
6045506359965072768 245.83091               -26.35464           18.168   
6045507455165304320 245.78213               -26.30310           19.274   
6045503576826263168 245.87034               -26.33211           18.084   
6045503954783385088 245.88913               -26.32049           18.251   
6045506703562494592 245.79849               -26.32096           19.229   
6045512471687349504 246.08262               -26.16671           19.698   
6045504023502861056 245.91518               -26.30486           17.996   
6045503503795293312 245.89020               -26.33800           19.272   
6045503439387308160 245.84438               -26.34961           16.019   
6045510135225139328 245.86712               -26.17303           17.971   
6045508726475764992 245.95882               -26.23306           18.704   
6045504057862598912 245.92731               -26.29801           18.812   
6045503576826269440 245.86942               -26.32314           17.991   
6045503989143129088 245.90134               -26.30454           18.030   
6045507081513360256 245.90984               -26.28196           17.211   
6045505668465936128 245.95727               -26.27085           19.476   
6045504057862605312 245.92695               -26.28927           18.212   
6045509585469326848 245.95156               -26.16993           18.482   
6045515220466420864 245.99611               -26.16792           18.698   
6045507803074168832 245.74649               -26.27340           17.732   
6045504813777041792 246.05031               -26.29625           17.390   
6045506359965074176 245.82561               -26.35544           16.942   
6045510100865408000 245.88861               -26.16783           18.976   
6045508692115995392 245.93847               -26.24990           17.875   
6045506596171846016 245.85468               -26.30147           18.944   
6045506394324813568 245.84592               -26.34120           17.513   
6045506394324813312 245.84385               -26.34304           18.161   
6045503714258894336 245.92137               -26.33418           19.158   
6045506359965074560 245.83106               -26.35170           18.440   
6045506669196532608 245.81782               -26.31800           19.841   
6045504951216000128 246.06684               -26.26788           16.316   
6045505947648206208 246.02529               -26.24193           18.316   
6045515289185902720 246.02714               -26.16379           18.603   
6045505324861532928 245.95130               -26.29674           18.771   
6045506119446910464 245.99821               -26.24001           16.321   
