u-g,g-r,r-i,i-z,class
-0.28999999999999915,-0.45600000000000307,-0.3289999999999971,-0.19400000000000261,wd
0.36299999999999955,0.047999999999998266,-0.055999999999997385,0.1369999999999969,qso
0.48200000000000287,0.2789999999999999,0.21799999999999997,0.2469999999999999,qso
-0.12899999999999778,-0.3420000000000023,-0.16300000000000026,-0.22299999999999898,wd
1.2845900000000015,0.4476099999999992,0.13889900000000033,0.046184999999999476,star
-0.19500000000000028,-0.3890000000000029,-0.26399999999999935,-0.11599999999999966,wd
0.4380000000000024,-0.1910000000000025,-0.1819999999999986,-0.22800000000000153,wd
0.9019999999999975,0.6080000000000005,0.2870000000000026,0.5380000000000003,qso
0.35100000000000264,-0.16100000000000136,-0.21300000000000097,-0.2469999999999999,wd
1.8647500000000008,0.7669440000000005,0.1419870000000003,0.14536399999999894,star
0.24099999999999966,-0.2989999999999995,-0.3069999999999986,-0.3000000000000007,wd
0.0259999999999998,0.10099999999999909,0.24200000000000088,0.0920000000000023,qso
0.06300000000000239,0.2539999999999978,0.019999999999999574,-0.07399999999999807,qso
