,bp_rp,Gaia_G_EDR3,phase
142,0.9171829999999996,17.448853208558027,0.0
143,0.9140229999999994,17.42108520855803,0.0
144,0.9109530000000001,17.39346020855803,0.0
145,0.9079769999999998,17.36597020855803,0.0
146,0.9050929999999999,17.338618208558028,0.0
147,0.9022969999999999,17.31139320855803,0.0
148,0.8995860000000002,17.284290208558026,0.0
149,0.8969610000000001,17.25728820855803,0.0
150,0.8944179999999999,17.230400208558027,0.0
151,0.8919580000000007,17.203632208558027,0.0
152,0.8895770000000001,17.176972208558027,0.0
153,0.8872719999999994,17.150395208558027,0.0
154,0.8850439999999997,17.123873208558027,0.0
155,0.8828860000000001,17.097399208558027,0.0
156,0.8808020000000001,17.07098320855803,0.0
157,0.8787910000000005,17.044625208558028,0.0
158,0.8768509999999994,17.01831920855803,0.0
159,0.8749820000000001,16.992067208558026,0.0
160,0.8731849999999994,16.96587920855803,0.0
161,0.8714599999999999,16.93975620855803,0.0
162,0.8698160000000001,16.913728208558027,0.0
163,0.8682569999999998,16.88786120855803,0.0
164,0.8667870000000004,16.86219320855803,0.0
165,0.8654250000000001,16.836824208558028,0.0
166,0.8641770000000006,16.81178620855803,0.0
167,0.8630500000000003,16.78713120855803,0.0
168,0.8620419999999998,16.762786208558026,0.0
169,0.8611610000000001,16.738889208558028,0.0
170,0.8603940000000003,16.715308208558028,0.0
171,0.8597460000000003,16.692068208558027,0.0
172,0.8592130000000004,16.66908720855803,0.0
173,0.8587890000000007,16.64636820855803,0.0
174,0.8584779999999999,16.623889208558026,0.0
175,0.8582829999999992,16.601636208558027,0.0
176,0.8581970000000005,16.579615208558028,0.0
177,0.8582209999999995,16.55781820855803,0.0
178,0.8583670000000003,16.536243208558027,0.0
179,0.8586279999999995,16.51489820855803,0.0
180,0.8590029999999995,16.49378520855803,0.0
181,0.8594980000000003,16.47289820855803,0.0
182,0.8601130000000001,16.452251208558028,0.0
183,0.8608419999999999,16.431773208558027,0.0
184,0.8616779999999995,16.41145620855803,0.0
185,0.8626319999999996,16.39133820855803,0.0
186,0.8636989999999996,16.371477208558026,0.0
187,0.8648799999999999,16.351957208558026,0.0
188,0.8661849999999998,16.33271720855803,0.0
189,0.8676240000000002,16.31368320855803,0.0
190,0.869189,16.29488520855803,0.0
191,0.8708799999999997,16.27635520855803,0.0
192,0.8727040000000001,16.25814420855803,0.0
193,0.8747130000000003,16.24065220855803,0.0
194,0.8768510000000003,16.22338620855803,0.0
195,0.8790879999999999,16.20621920855803,2.0
196,0.884417,16.16884320855803,2.0
197,0.8902340000000004,16.132043208558027,2.0
198,0.8965399999999999,16.09576920855803,2.0
199,0.9033520000000004,16.060222208558027,2.0
200,0.9106800000000002,16.02538420855803,2.0
201,0.9184960000000002,15.99116820855803,2.0
202,0.9267810000000001,15.957490208558028,2.0
203,0.9354939999999998,15.924205208558028,2.0
204,0.9445869999999998,15.891172208558029,2.0
205,0.9539509999999995,15.858209208558028,2.0
206,0.9635030000000002,15.825189208558028,2.0
207,0.9731610000000002,15.791888208558028,2.0
208,0.9827609999999996,15.757919208558029,2.0
209,0.9922360000000001,15.723107208558028,2.0
210,1.001433,15.68714220855803,2.0
211,1.010205,15.649779208558028,2.0
212,1.0184530000000005,15.610910208558028,2.0
213,1.0261170000000002,15.570541208558028,2.0
214,1.033181,15.528768208558027,2.0
215,1.0396379999999996,15.485704208558028,2.0
216,1.045512,15.441508208558028,2.0
217,1.050865,15.396370208558029,2.0
218,1.0557380000000003,15.350433208558028,2.0
219,1.0602299999999998,15.303620208558028,2.0
220,1.0643830000000003,15.256185208558028,2.0
221,1.068234,15.208302208558028,2.0
222,1.0718320000000001,15.160048208558027,2.0
223,1.075218,15.111469208558027,2.0
224,1.078417,15.062624208558027,2.0
225,1.0814619999999997,15.013547208558029,2.0
226,1.0843829999999999,14.964276208558028,2.0
227,1.0872080000000004,14.914834208558029,2.0
228,1.0899640000000002,14.865260208558029,2.0
229,1.092654,14.815563208558029,2.0
230,1.0952799999999998,14.765761208558029,2.0
231,1.097883,14.715880208558028,2.0
232,1.100453,14.665922208558028,2.0
233,1.1030000000000002,14.61591220855803,2.0
234,1.105549,14.565859208558027,2.0
235,1.1080980000000002,14.515773208558029,2.0
236,1.1106519999999998,14.465659208558028,2.0
237,1.11322,14.41553120855803,2.0
238,1.115806,14.365399208558028,2.0
239,1.118417,14.315267208558028,2.0
240,1.121059,14.265130208558029,2.0
241,1.123818,14.214831208558028,2.0
242,1.1266070000000001,14.164496208558027,2.0
243,1.129441,14.114187208558029,2.0
244,1.13232,14.063906208558029,2.0
245,1.13525,14.013655208558028,2.0
246,1.138237,13.963448208558027,2.0
247,1.1412510000000002,13.913261208558028,2.0
248,1.144346,13.863132208558028,2.0
249,1.1474840000000002,13.813038208558028,2.0
250,1.1506519999999998,13.76297920855803,2.0
251,1.153916,13.712963208558028,2.0
252,1.157223,13.662971208558028,2.0
253,1.160594,13.613014208558027,2.0
254,1.1640300000000001,13.563090208558028,2.0
255,1.167551,13.513216208558028,2.0
256,1.1711140000000002,13.463375208558029,2.0
257,1.1747690000000002,13.413593208558028,2.0
258,1.178475,13.36385220855803,2.0
259,1.182229,13.314147208558028,2.0
260,1.186048,13.264504208558028,2.0
261,1.1899159999999998,13.214905208558028,2.0
262,1.1938870000000001,13.165297208558028,2.0
263,1.1980330000000001,13.115642208558029,2.0
264,1.202232,13.066050208558028,2.0
265,1.206491,13.016521208558029,2.0
266,1.210817,12.967072208558028,2.0
267,1.215197,12.917694208558029,2.0
268,1.219633,12.868400208558029,2.0
269,1.224119,12.819191208558028,2.0
270,1.2286160000000002,12.770031208558029,2.0
271,1.233156,12.720963208558029,2.0
272,1.237738,12.671994208558027,2.0
273,1.242298,12.623073208558028,2.0
274,1.246918,12.574269208558029,2.0
275,1.251551,12.525498208558028,2.0
276,1.256259,12.476792208558027,2.0
277,1.2610569999999999,12.428164208558028,2.0
278,1.2659310000000001,12.379605208558027,2.0
279,1.270892,12.331139208558028,2.0
280,1.275878,12.282747208558028,2.0
281,1.280761,12.234840208558028,2.0
282,1.285977,12.186641208558028,2.0
283,1.291245,12.139425208558029,2.0
284,1.296754,12.091379208558028,2.0
285,1.301557,12.044102208558028,2.0
286,1.3070309999999998,11.996956208558029,2.0
287,1.313345,11.949582208558029,2.0
288,1.31974,11.901953208558028,2.0
289,1.326182,11.854284208558028,2.0
290,1.332746,11.806710208558028,2.0
291,1.339401,11.759214208558028,2.0
292,1.346225,11.711874208558028,2.0
293,1.353078,11.664529208558028,2.0
294,1.360075,11.617313208558029,2.0
295,1.367226,11.570237208558028,2.0
296,1.374326,11.523196208558028,2.0
297,1.381415,11.476265208558027,2.0
298,1.388509,11.429468208558028,2.0
299,1.395527,11.382682208558029,2.0
300,1.402569,11.336022208558028,2.0
301,1.4096009999999999,11.289461208558029,2.0
302,1.416658,11.243022208558028,2.0
303,1.423681,11.196583208558028,2.0
304,1.431319,11.150411208558028,2.0
305,1.438958,11.104281208558028,2.0
306,1.446705,11.058303208558028,2.0
307,1.4544839999999999,11.012406208558028,2.0
308,1.462409,10.966707208558029,2.0
309,1.470362,10.921071208558029,2.0
310,1.478451,10.875639208558027,2.0
311,1.4865659999999998,10.830203208558029,2.0
312,1.494796,10.784892208558029,2.0
313,1.503153,10.739798208558028,2.0
314,1.5116359999999998,10.694845208558029,2.0
315,1.520231,10.649981208558028,2.0
316,1.5287910000000002,10.605103208558027,2.0
317,1.5374780000000001,10.560487208558028,2.0
318,1.546037,10.515988208558028,2.0
319,1.55471,10.471864208558028,2.0
320,1.563427,10.427824208558029,2.0
321,1.572255,10.383832208558028,2.0
322,1.5811289999999998,10.339821208558028,2.0
323,1.5901679999999998,10.295925208558028,2.0
324,1.5999020000000002,10.252170208558027,2.0
325,1.60992,10.208983208558028,2.0
326,1.619801,10.165446208558029,2.0
327,1.62987,10.122236208558029,2.0
328,1.639992,10.079079208558028,2.0
329,1.6501819999999998,10.036018208558028,2.0
330,1.6605010000000002,9.993136208558028,2.0
331,1.6709269999999998,9.950458208558029,2.0
332,1.68136,9.907778208558028,2.0
333,1.6919530000000003,9.865416208558027,2.0
334,1.7026059999999998,9.823058208558027,2.0
335,1.713253,9.780773208558028,2.0
336,1.7239509999999998,9.738678208558028,2.0
337,1.734599,9.696621208558028,2.0
338,1.7444779999999998,9.657549208558027,2.0
339,1.7547929999999998,9.617097208558029,2.0
340,1.7653770000000002,9.575198208558028,2.0
341,1.775815,9.533654208558028,2.0
342,1.786401,9.491910208558028,2.0
343,1.797285,9.450333208558028,2.0
344,1.8087820000000001,9.408680208558028,2.0
345,1.820312,9.367150208558028,2.0
346,1.8314890000000001,9.325078208558029,3.0
347,1.822587,9.350383208558029,3.0
348,1.6909140000000003,9.758082208558028,3.0
349,1.5635690000000002,10.212156208558028,3.0
350,1.4524830000000002,10.685569208558029,3.0
351,1.345236,11.172862208558028,3.0
352,1.250654,11.671664208558028,3.0
353,1.17078,12.188947208558028,3.0
354,1.132512,12.667448208558028,3.0
355,1.178151,12.395451208558029,3.0
356,1.244311,11.904989208558028,3.0
357,1.3219260000000002,11.40224420855803,3.0
358,1.341411,11.260743208558027,3.0
359,1.267185,11.655652208558028,3.0
360,1.270066,11.660425208558028,3.0
361,1.265496,11.661871208558027,3.0
362,1.2041300000000001,12.02130320855803,3.0
363,1.224031,11.884002208558028,3.0
364,1.16321,12.166565208558028,3.0
365,1.1558570000000001,12.173593208558028,3.0
366,1.1001509999999999,12.395324208558028,3.0
367,1.000127,12.577245208558029,3.0
368,0.8946050000000001,12.664693208558027,3.0
369,0.7083170000000001,12.746078208558028,3.0
370,0.5847390000000001,12.903112208558028,3.0
371,0.518219,12.844387208558029,3.0
372,0.349707,13.093053208558029,3.0
373,0.3387279999999999,13.117778208558029,3.0
374,0.334657,13.129100208558029,3.0
375,0.332449,13.135969208558029,3.0
376,0.3323069999999999,13.136388208558028,3.0
377,0.33230499999999985,13.136394208558029,3.0
378,0.3323019999999999,13.136401208558029,3.0
379,0.33230000000000004,13.136406208558029,3.0
380,0.3322959999999999,13.136414208558028,3.0
381,0.33229299999999995,13.136422208558027,3.0
382,0.33228900000000006,13.136431208558028,3.0
383,0.33228499999999994,13.136442208558028,3.0
384,0.33228000000000013,13.136455208558028,3.0
385,0.3322719999999999,13.136472208558029,3.0
386,0.33226199999999984,13.136496208558029,3.0
387,0.33224200000000015,13.136543208558027,3.0
388,0.33213800000000004,13.136777208558028,3.0
389,0.3289709999999999,13.144060208558027,3.0
390,0.321307,13.163695208558028,3.0
391,0.313426,13.187746208558028,3.0
392,0.30671399999999993,13.21465620855803,3.0
393,0.3072030000000001,13.222394208558029,3.0
394,0.31491500000000006,13.201136208558028,3.0
395,0.32235599999999986,13.184220208558028,3.0
396,0.32653599999999994,13.172626208558029,3.0
397,0.33270100000000014,13.159401208558029,3.0
398,0.339596,13.145889208558028,3.0
399,0.3508110000000001,13.121047208558029,3.0
400,0.361042,13.098008208558028,3.0
401,0.3735250000000001,13.074898208558029,3.0
402,0.38720699999999997,13.054159208558028,3.0
403,0.40127499999999994,13.034029208558028,3.0
404,0.4161680000000001,13.014832208558028,3.0
405,0.4303720000000001,12.997706208558029,3.0
406,0.42858200000000013,12.996930208558028,3.0
407,0.44112699999999994,12.982151208558028,3.0
408,0.45679499999999995,12.965464208558029,3.0
409,0.473245,12.947993208558028,3.0
410,0.49023700000000003,12.931413208558029,3.0
411,0.5090140000000001,12.915496208558029,3.0
412,0.5225810000000001,12.905108208558028,3.0
413,0.541816,12.888659208558028,3.0
414,0.5610120000000001,12.872455208558028,3.0
415,0.580217,12.857295208558028,3.0
416,0.5947199999999999,12.845523208558028,3.0
417,0.605292,12.839033208558028,3.0
418,0.6232380000000001,12.826287208558028,3.0
419,0.641389,12.809478208558028,3.0
420,0.6591180000000001,12.793925208558028,3.0
421,0.677387,12.778680208558029,3.0
422,0.675181,12.780459208558028,3.0
423,0.6940580000000001,12.767815208558028,3.0
424,0.7122140000000001,12.750683208558028,3.0
425,0.730299,12.734535208558029,3.0
426,0.744178,12.721521208558029,3.0
427,0.753047,12.713361208558029,3.0
428,0.764977,12.701398208558029,3.0
429,0.7825110000000002,12.686918208558028,3.0
430,0.8005820000000001,12.670837208558028,3.0
431,0.8187360000000001,12.655629208558029,3.0
432,0.833515,12.644700208558028,3.0
433,0.850295,12.632175208558028,3.0
434,0.8679690000000001,12.616025208558028,3.0
435,0.8854659999999999,12.599588208558028,3.0
436,0.902835,12.582249208558029,3.0
437,0.920117,12.563742208558029,3.0
438,0.937317,12.544340208558028,3.0
439,0.9543069999999999,12.523651208558029,3.0
440,0.970981,12.501235208558029,3.0
441,0.987223,12.476737208558028,3.0
442,1.003018,12.450541208558029,3.0
443,1.018397,12.423041208558029,3.0
444,1.03334,12.394377208558028,3.0
445,1.04783,12.364729208558028,3.0
446,1.061792,12.334157208558029,3.0
447,1.0751330000000001,12.302638208558028,3.0
448,1.087775,12.270194208558028,4.0
449,1.095222,12.249169208558028,4.0
450,1.102356,12.227629208558028,4.0
451,1.109359,12.204953208558027,4.0
452,1.116234,12.181394208558029,4.0
453,1.122971,12.157238208558029,4.0
454,1.1296119999999998,12.132708208558029,4.0
455,1.136128,12.107820208558028,4.0
456,1.142539,12.082657208558029,4.0
457,1.148864,12.057235208558028,4.0
458,1.155116,12.031591208558028,4.0
459,1.1613380000000002,12.005706208558028,4.0
460,1.167491,11.979593208558029,4.0
461,1.1735929999999999,11.953293208558028,4.0
462,1.179703,11.926859208558028,4.0
463,1.185806,11.900226208558028,4.0
464,1.191802,11.873432208558029,4.0
465,1.1977470000000001,11.846588208558028,4.0
466,1.20343,11.820447208558027,4.0
467,1.2087379999999999,11.795765208558029,4.0
468,1.213838,11.771353208558029,4.0
469,1.216034,11.760251208558028,4.0
470,1.2163460000000001,11.758169208558028,4.0
471,1.216474,11.756501208558028,4.0
472,1.2115420000000001,11.776661208558028,4.0
473,1.20577,11.802873208558028,4.0
474,1.200332,11.827449208558027,4.0
475,1.195106,11.851362208558028,4.0
476,1.191008,11.869813208558028,4.0
477,1.188917,11.878441208558028,4.0
478,1.1885409999999998,11.879710208558029,4.0
479,1.19089,11.869226208558029,4.0
480,1.195203,11.850603208558029,4.0
481,1.200201,11.829649208558028,4.0
482,1.20572,11.807655208558028,4.0
483,1.211781,11.783083208558029,4.0
484,1.217801,11.757302208558029,4.0
485,1.223623,11.731107208558027,4.0
486,1.229287,11.704722208558028,4.0
487,1.2348599999999998,11.678210208558028,4.0
488,1.240313,11.651507208558028,4.0
489,1.24571,11.624669208558029,4.0
490,1.251068,11.597748208558029,4.0
491,1.256356,11.570689208558028,4.0
492,1.261665,11.543606208558028,4.0
493,1.266945,11.516440208558029,4.0
494,1.272286,11.489304208558028,4.0
495,1.277575,11.462093208558029,4.0
496,1.2829000000000002,11.434877208558028,4.0
497,1.2882310000000001,11.407625208558029,4.0
498,1.293563,11.380347208558028,4.0
499,1.298907,11.353051208558028,4.0
500,1.3043399999999998,11.325818208558028,4.0
501,1.30978,11.298568208558029,4.0
502,1.3152220000000001,11.271298208558028,4.0
503,1.320693,11.244041208558029,4.0
504,1.326213,11.216803208558028,4.0
505,1.3318,11.189614208558028,4.0
506,1.337338,11.162361208558028,4.0
507,1.342933,11.135147208558028,4.0
508,1.348614,11.108020208558028,4.0
509,1.3543120000000002,11.080890208558028,4.0
510,1.360249,11.053782208558028,4.0
511,1.366203,11.026700208558028,4.0
512,1.372301,10.999771208558029,4.0
513,1.3783400000000001,10.972798208558029,4.0
514,1.384367,10.945897208558028,4.0
515,1.390343,10.919040208558028,4.0
516,1.396297,10.892242208558027,4.0
517,1.402166,10.865445208558029,4.0
518,1.408031,10.83870920855803,4.0
519,1.4138469999999999,10.811981208558029,4.0
520,1.419698,10.785339208558028,4.0
521,1.425558,10.758748208558028,4.0
522,1.431324,10.732078208558029,4.0
523,1.437124,10.705456208558028,4.0
524,1.4429059999999998,10.678818208558027,4.0
525,1.4487259999999997,10.652214208558028,4.0
526,1.454522,10.625568208558029,4.0
527,1.4603669999999997,10.598958208558027,4.0
528,1.466255,10.572375208558029,4.0
529,1.472131,10.545752208558028,4.0
530,1.4780490000000002,10.519148208558029,4.0
531,1.483983,10.492537208558028,4.0
532,1.490001,10.465993208558029,4.0
533,1.496006,10.439406208558028,4.0
534,1.5020789999999997,10.412875208558027,4.0
535,1.508116,10.386288208558028,4.0
536,1.514243,10.359801208558029,4.0
537,1.520403,10.333351208558028,4.0
538,1.5266199999999999,10.306991208558028,4.0
539,1.532835,10.280638208558027,4.0
540,1.5390990000000002,10.254331208558028,4.0
541,1.5453159999999997,10.227991208558029,4.0
542,1.5519850000000002,10.201818208558029,4.0
543,1.5586069999999999,10.175627208558028,4.0
544,1.5652860000000002,10.149496208558029,4.0
545,1.572017,10.123450208558028,4.0
546,1.5787879999999999,10.097472208558028,4.0
547,1.585572,10.071528208558028,4.0
548,1.5923900000000002,10.045642208558029,4.0
549,1.5991600000000001,10.019712208558028,5.0
550,1.6082690000000002,9.98563120855803,5.0
551,1.617364,9.95154720855803,5.0
552,1.626497,9.917537208558029,5.0
553,1.6356600000000001,9.883610208558029,5.0
554,1.644726,9.850382208558027,5.0
555,1.6540739999999998,9.816474208558027,5.0
556,1.660228,9.794513208558028,5.0
557,1.659436,9.797583208558027,5.0
558,1.6581200000000003,9.802237208558028,5.0
559,1.6522080000000001,9.822162208558028,5.0
560,1.647423,9.838759208558027,5.0
561,1.6382850000000002,9.869037208558028,5.0
562,1.629922,9.897947208558028,5.0
563,1.6217329999999999,9.925711208558027,5.0
564,1.6129050000000003,9.957014208558029,5.0
565,1.603886,9.988236208558028,5.0
566,1.595293,10.020066208558028,5.0
567,1.5866529999999999,10.051860208558029,5.0
568,1.5780779999999999,10.084377208558028,5.0
569,1.5688050000000002,10.119131208558029,5.0
570,1.559812,10.154268208558028,5.0
571,1.5512110000000001,10.188961208558029,5.0
572,1.542084,10.224050208558028,5.0
573,1.5335770000000002,10.259432208558028,5.0
574,1.5254299999999998,10.295239208558028,5.0
575,1.5172729999999999,10.331065208558028,5.0
576,1.509321,10.367140208558029,5.0
577,1.501564,10.403435208558028,5.0
578,1.493649,10.439564208558028,5.0
579,1.4858629999999997,10.475859208558028,5.0
580,1.478472,10.512625208558028,5.0
581,1.4710969999999999,10.549439208558027,5.0
582,1.463896,10.586470208558028,5.0
583,1.4569800000000002,10.623837208558028,5.0
584,1.4503180000000002,10.661504208558028,5.0
585,1.443739,10.699292208558028,5.0
586,1.4387089999999998,10.736677208558028,5.0
587,1.441625,10.73621520855803,5.0
588,1.446284,10.71539920855803,5.0
589,1.45092,10.693119208558029,5.0
590,1.4556029999999998,10.670908208558028,5.0
591,1.460655,10.648419208558028,5.0
592,1.4678650000000002,10.615011208558029,5.0
593,1.4749430000000001,10.581466208558028,5.0
594,1.4820029999999997,10.547922208558028,5.0
595,1.4891100000000002,10.514446208558029,5.0
596,1.4962720000000003,10.481046208558029,5.0
597,1.504124,10.444911208558029,5.0
598,1.5120929999999997,10.408871208558029,5.0
599,1.5200939999999998,10.372867208558029,5.0
600,1.528168,10.336976208558028,5.0
601,1.536347,10.301217208558029,5.0
602,1.5445819999999997,10.265610208558028,5.0
603,1.5530499999999998,10.230125208558029,5.0
604,1.562041,10.195069208558028,5.0
605,1.571227,10.160344208558028,5.0
606,1.5803839999999998,10.125594208558027,5.0
607,1.589465,10.090699208558028,5.0
608,1.598543,10.055831208558029,5.0
609,1.607677,10.021058208558028,5.0
610,1.6169090000000002,9.986423208558028,5.0
611,1.6262109999999999,9.951892208558029,5.0
612,1.6356350000000002,9.917544208558029,5.0
613,1.645155,9.883347208558028,5.0
614,1.6547930000000002,9.849334208558028,5.0
615,1.664591,9.81556720855803,5.0
616,1.6746379999999998,9.782160208558029,5.0
617,1.6851619999999998,9.749437208558028,5.0
618,1.6964020000000002,9.717764208558028,5.0
619,1.7074479999999999,9.685807208558028,5.0
620,1.7184220000000001,9.653845208558028,5.0
621,1.7292789999999998,9.621845208558028,5.0
622,1.7400969999999998,9.589895208558028,5.0
623,1.7507610000000002,9.557847208558028,5.0
624,1.7629000000000001,9.535597208558029,5.0
625,1.777236,9.522091208558027,5.0
626,1.7885570000000002,9.491834208558029,5.0
627,1.800759,9.461565208558028,5.0
628,1.812877,9.431129208558028,5.0
629,1.824865,9.400480208558028,5.0
630,1.837538,9.370898208558028,5.0
631,1.851561,9.343681208558028,5.0
632,1.8664120000000002,9.31784820855803,5.0
633,1.881037,9.291436208558029,5.0
634,1.8957539999999997,9.265041208558028,5.0
635,1.9106709999999998,9.238862208558029,5.0
636,1.925797,9.213113208558028,5.0
637,1.940963,9.187530208558028,5.0
638,1.9559570000000002,9.161616208558028,5.0
639,1.9707880000000002,9.13543220855803,5.0
640,1.985349,9.108802208558028,5.0
641,1.999683,9.081839208558028,5.0
642,2.013859,9.054811208558029,5.0
643,2.028294,9.028166208558028,5.0
644,2.044976,9.005859208558029,5.0
645,2.0652790000000003,8.991510208558028,5.0
646,2.08555,8.976812208558028,5.0
647,2.1045300000000005,8.958414208558029,5.0
648,2.120447,8.94190820855803,5.0
649,2.131019,8.935025208558027,5.0
650,2.1473,8.94332520855803,5.0
651,2.165588,8.958546208558028,5.0
652,2.181033,8.972448208558028,5.0
653,2.1877450000000005,8.999955208558028,5.0
654,2.182128,9.032777208558029,5.0
