5921368851476435456 264.96736               -53.91959           18.091   
5921367202214303872 265.08456               -54.01793           19.924   
5921370324646585472 265.03462               -53.82810           17.889   
5921369744829458048 265.07414               -53.89141           16.069   
5921371462817184896 264.93452               -53.77086           19.943   
5921371016140261760 264.97785               -53.83049           18.321   
5921370599524469760 264.98252               -53.86114           17.573   
5921371462817185408 264.92591               -53.77638           19.743   
5921371080560830720 265.02519               -53.82642           18.081   
5921363177825684736 265.23496               -54.07652           18.470   
5921365965257580544 265.26964               -53.92178           19.939   
5921370088427018496 265.08694               -53.83915           19.241   
5921373833638327808 264.88105               -54.01940           19.330   
5921348166913445120 264.79998               -54.15012           19.332   
5921367030409887488 265.16227               -53.89006           19.149   
5921369779189372928 265.02358               -53.88133           19.328   
5921374727003771392 264.79304               -53.92556           19.427   
5921364346056979328 265.20635               -54.03725           18.987   
5921369195076060032 264.96162               -53.88975           19.677   
5921364762679890304 265.15369               -53.98980           18.230   
5921355348097621504 265.11087               -54.25232           19.712   
5921370015408916096 265.12498               -53.86286           17.190   
5921370359006325888 265.04907               -53.82418           17.592   
5921370741274097280 264.92739               -53.86412           19.469   
5921367064782007552 265.14386               -53.86514           19.847   
5921372115663549696 264.83225               -54.06905           18.384   
5921366858611020160 265.18869               -53.91447           19.697   
5921369504311148928 265.09682               -53.90871           19.679   
5921366240135515392 265.21145               -53.95342           19.842   
5921318583177763840 265.40639               -53.99951           18.687   
5921362082619941888 264.90290               -54.02942           17.540   
5921369195076060416 264.96043               -53.89028           19.981   
5921366515013719424 265.14581               -53.92264           18.382   
5921364178557325184 265.12515               -54.03422           19.975   
5921369916628126336 265.09372               -53.88437           18.858   
5921371462817179904 264.93470               -53.77250           18.594   
5921375066289370624 264.70372               -53.97123           17.981   
5921369951000039680 265.10258               -53.87447           17.394   
5921366892983293952 265.14381               -53.90391           17.706   
5921371359749421184 264.95492               -53.80112           16.648   
5921371252359529984 264.95074               -53.80990           17.840   
5921316830842448256 265.51738               -54.10118           15.940   
5921372253090366976 264.83158               -54.05152           19.322   
5921370535103697664 265.00734               -53.87132           19.706   
5921371183640058368 264.98187               -53.80091           16.589   
5921364620934894592 265.16357               -54.02075           19.015   
5921369641750257024 265.04216               -53.90947           17.502   
5921370255927089280 265.08312               -53.85663           17.237   
5921348132556361728 264.80212               -54.16763           19.135   
5921371325389684480 264.94217               -53.80570           16.027   
5921367030422245504 265.16626               -53.89206           17.120   
5921369332524717440 265.11286               -53.92586           17.478   
5921352736770260736 264.55172               -54.02340           18.788   
5921313493644107264 265.60851               -54.15555           18.797   
5921352771119523200 264.55747               -54.01777           19.457   
5921370363305103616 265.04206               -53.82270           18.097   
5921364762679889152 265.16782               -53.99655           16.392   
5921366789891539456 265.21787               -53.89541           19.620   
5921371149280313472 264.98023               -53.81381           17.247   
5921369293854341376 265.12046               -53.94585           17.824   
5921359570053263872 264.98303               -54.15246           19.190   
5921365926599982976 265.27393               -53.94252           16.819   
5921367953824545152 265.04520               -53.94582           17.872   
5921356138371230720 265.31036               -54.22119           19.734   
5921370019719519360 265.12352               -53.85449           15.559   
5921366545075273344 265.23383               -53.94215           16.837   
5921356722500566144 265.29312               -54.17616           19.342   
5921371359749416576 264.96654               -53.80265           16.122   
5921368404811816320 264.97158               -53.95567           19.744   
5921366373276579840 265.15258               -53.94582           17.201   
5921359643065758848 264.93553               -54.13516           19.878   
5921352805489722880 264.51583               -54.09292           19.844   
5921371359749417344 264.96931               -53.79853           16.385   
5921371252359530112 264.95757               -53.80954           17.816   
5921362116979690112 264.89591               -54.01632           18.086   
5921374280327425920 264.88826               -53.98512           13.681   
5921363521422855552 265.26455               -54.06656           17.758   
5921370157146503040 265.06095               -53.85449           19.537   
5921367850745324032 265.07231               -53.95484           17.555   
5921366613794912768 265.20684               -53.93424           18.254   
5921366996050088576 265.18707               -53.88765           19.586   
5921370565165088128 265.02220               -53.86495           18.627   
5921369160726410880 264.95630               -53.89526           16.051   
5921370496445611520 264.97098               -53.86483           18.683   
5921375104960901760 264.71939               -53.96062           17.784   
5921371114920577792 265.00684               -53.80730           17.617   
5921369195076068096 264.94423               -53.88381           19.943   
5921370775622102656 264.93680               -53.85510           18.384   
5921369671818417536 265.04822               -53.90505           18.863   
5921316246718987008 265.38727               -54.11137           18.789   
5921341466764288000 264.57189               -54.33940           19.877   
5921373833638335360 264.87950               -54.01866           19.682   
5921370157146504448 265.06032               -53.85476           18.862   
5921359913650506752 264.90117               -54.12175           19.165   
5921365754806279296 265.29353               -53.95380           18.435   
5921369985359776256 265.11292               -53.87160           16.912   
5921365656032629120 265.30956               -53.94720           14.860   
5921352113984365824 264.57421               -54.08649           18.976   
5921360673857669888 265.09085               -54.09573           18.134   
5921370844341589120 264.96429               -53.83484           19.513   
5921370157158489728 265.07199               -53.85921           19.275   
5921370530805113472 265.00945               -53.87071           18.292   
5921369195086150656 264.94167               -53.88161           16.344   
5921370668244066560 264.96083               -53.87306           17.967   
5921369195086150784 264.93837               -53.88048           15.778   
5921370530805113216 265.00952               -53.87237           19.120   
5921370157146497792 265.05632               -53.85888           19.269   
5921369916640300544 265.08808               -53.88617           16.705   
5921366858611131776 265.16842               -53.90117           19.722   
5921369195076070272 264.94075               -53.88122           19.684   
5921363246545812352 265.33587               -54.09647           16.677   
5921373966778711040 264.82366               -54.02316           17.908   
5921375036241429632 264.72968               -53.94542           19.149   
5921369195076069504 264.94139               -53.88213           19.922   
5921360914376036352 265.03302               -54.08076           18.943   
5921370981782465152 265.01086               -53.83491           19.929   
5921370633884336000 264.97700               -53.84629           18.222   
5921364556508198528 265.18861               -54.00415           19.762   
5921371458517972736 264.94276               -53.78216           17.822   
5921375517277767296 264.78082               -53.90985           19.297   
5921369744841618048 265.05998               -53.88695           16.797   
5921374997569901312 264.74718               -53.95897           17.090   
5921362529296903040 264.89861               -53.99127           16.757   
5921363933739719808 265.20348               -54.06333           17.696   
5921370668244299392 264.95819               -53.87251           18.133   
5921370466384229376 264.97881               -53.88824           19.082   
5921371050501951488 264.99364               -53.82130           19.671   
5921366991752293248 265.16957               -53.87380           19.951   
5921371394097587072 264.96480               -53.78570           19.315   
5921369676122142336 265.04224               -53.89617           16.111   
5921371256670208128 264.94788               -53.80110           17.260   
5921369916640651648 265.08691               -53.87587           15.976   
5921369744841620352 265.05595               -53.88381           15.911   
5921368129934256384 265.01913               -53.92246           16.305   
5921349438224417920 264.66781               -54.07546           18.723   
5921369847908451200 265.13420               -53.90381           18.913   
5921366996050086272 265.18327               -53.89058           19.648   
5921370255927456000 265.06370               -53.84219           16.618   
5921370702603809664 264.94582               -53.85814           18.483   
5921314150770728192 265.59848               -54.09255           19.971   
5921370225866062848 265.04027               -53.84659           19.891   
5921370328945278720 265.05110               -53.83898           19.106   
5921371050500015488 264.97988               -53.82537           19.808   
5921371428468901888 264.94672               -53.79676           16.433   
5921368164281510656 265.03279               -53.91466           19.273   
5921371183640061568 264.98443               -53.79226           17.394   
5921366789891504000 265.22204               -53.90028           19.301   
5921368301732601856 264.96024               -53.96213           17.387   
5921364041111941376 265.19894               -54.04878           19.784   
5921371119221431808 265.00497               -53.80783           19.913   
5921358985937706368 265.08135               -54.15876           19.198   
5921318411382544000 265.43592               -53.99643           19.563   
5921371389798492800 264.97046               -53.79026           17.228   
5921352526301232896 264.57688               -54.05935           18.697   
5921373451382074240 264.69475               -54.00177           19.132   
5921361219320404864 265.10925               -54.04988           17.084   
5921370221567707904 265.05269               -53.85864           19.305   
5921369951000046080 265.09302               -53.87108           19.571   
5921362529284430336 264.91154               -53.99306           19.482   
5921370840049446272 264.94799               -53.83396           18.712   
5921366686812129536 265.24756               -53.92485           19.766   
5921371462817196160 264.92839               -53.77141           19.830   
5921375169368602112 264.67763               -53.94575           17.322   
5921364934478075136 265.34189               -54.02830           16.816   
5921369946689660928 265.09102               -53.86576           18.322   
5921372626748172672 264.74745               -54.07877           18.496   
5921366927336096640 265.16353               -53.90756           19.917   
5921370393366151296 265.01188               -53.89477           18.307   
5921371084861688320 265.00895               -53.81533           19.525   
5921312634650198912 265.70331               -54.15950           17.556   
5921367236567944320 265.10349               -54.02142           18.263   
5921371462828652800 264.94906               -53.77694           15.312   
5921370157158486144 265.07333               -53.86236           19.497   
